case_id,start_time,end_time,creator,event,variant,variant_index,Activity,menu,pageTitle
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:11:59,2023-02-24T13:11:59,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:12:18,2023-02-24T13:12:18,Fluxicon Disco, ingressoPagina, Variant 1, 1, FOR,menu_4,FOR
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:12:21,2023-02-24T13:12:21,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FOR,menu_4,Q-FOR
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:13:02,2023-02-24T13:13:02,Fluxicon Disco, ingressoPagina, Variant 1, 1, FUNCTIONS,menu_4,FUNCTIONS
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:13:08,2023-02-24T13:13:08,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FUNCTIONS,menu_4,Q-FUNCTIONS
r7Fg4q39a66HhwIDRkQaAMxor9Nb2weYMScjI1Go1T6V6DrLE7pZRserZHDPlZl2bXM2dc99rXfLP74TvkDCr9GqSgCgPtstXqfaRhUzjj0Jb5OI4QLSlZCSoOobHLAeFneAh3U1hTQqhnHQ0egmd0,2023-02-24T13:13:25,2023-02-24T13:13:25,Fluxicon Disco, ingressoPagina, Variant 1, 1, SURVEY,menu_4,SURVEY
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:04:31,2023-02-24T13:04:31,Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:06:22,2023-02-24T13:06:22,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:06:37,2023-02-24T13:06:37,Fluxicon Disco, ingressoPagina, Variant 1, 1, 1st_PROG,menu_1,1st_PROG
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:07:00,2023-02-24T13:07:00,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1st_PROG,menu_1,Q-1st_PROG
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:07:08,2023-02-24T13:07:08,Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:08:07,2023-02-24T13:08:07,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-VARS,menu_1,Q-VARS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:08:39,2023-02-24T13:08:39,Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:09:43,2023-02-24T13:09:43,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:09:50,2023-02-24T13:09:50,Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:10:17,2023-02-24T13:10:17,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DICTIONARIES,menu_4,Q-DICTIONARIES
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:10:46,2023-02-24T13:10:46,Fluxicon Disco, ingressoPagina, Variant 1, 1, DATA_TYPES,menu_4,DATA_TYPES
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:11:09,2023-02-24T13:11:09,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DATA_TYPES,menu_4,Q-DATA_TYPES
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:11:18,2023-02-24T13:11:18,Fluxicon Disco, ingressoPagina, Variant 1, 1, CONVERSIONS,menu_4,CONVERSIONS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:11:23,2023-02-24T13:11:23,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-CONVERSIONS,menu_4,Q-CONVERSIONS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:11:44,2023-02-24T13:11:44,Fluxicon Disco, ingressoPagina, Variant 1, 1, IF_ELSE,menu_4,IF_ELSE
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:12:05,2023-02-24T13:12:05,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:12:12,2023-02-24T13:12:12,Fluxicon Disco, ingressoPagina, Variant 1, 1, FOR,menu_4,FOR
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:12:47,2023-02-24T13:12:47,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FOR,menu_4,Q-FOR
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:12:55,2023-02-24T13:12:55,Fluxicon Disco, ingressoPagina, Variant 1, 1, FUNCTIONS,menu_4,FUNCTIONS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:13:11,2023-02-24T13:13:11,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FUNCTIONS,menu_4,Q-FUNCTIONS
whtp1f2irLURggv1vsLgVP9fNmPbrcEzR98W1O4Lsh4GNcnjSFmpaB2ckNSWFLZOPS69mnYXnY5bhNJIb59nlWZhswmKQholbn6EnYiFsALG53u1tPNEqgn37QzrnrPb9foC8SAM3IU4NMYFiIJV8y,2023-02-24T13:13:32,2023-02-24T13:13:32,Fluxicon Disco, ingressoPagina, Variant 1, 1, SURVEY,menu_4,SURVEY
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:05:57,2023-02-24T13:05:57,Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:06:01,2023-02-24T13:06:01,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:06:07,2023-02-24T13:06:07,Fluxicon Disco, ingressoPagina, Variant 1, 1, 1st_PROG,menu_1,1st_PROG
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:06:45,2023-02-24T13:06:45,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1st_PROG,menu_1,Q-1st_PROG
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:06:56,2023-02-24T13:06:56,Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:07:22,2023-02-24T13:07:22,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-VARS,menu_1,Q-VARS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:08:05,2023-02-24T13:08:05,Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:09:32,2023-02-24T13:09:32,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:09:43,2023-02-24T13:09:43,Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:11:03,2023-02-24T13:11:03,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DICTIONARIES,menu_4,Q-DICTIONARIES
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:11:19,2023-02-24T13:11:19,Fluxicon Disco, ingressoPagina, Variant 1, 1, DATA_TYPES,menu_4,DATA_TYPES
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:14:07,2023-02-24T13:14:07,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DATA_TYPES,menu_4,Q-DATA_TYPES
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:14:33,2023-02-24T13:14:33,Fluxicon Disco, ingressoPagina, Variant 1, 1, CONVERSIONS,menu_4,CONVERSIONS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:16:22,2023-02-24T13:16:22,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-CONVERSIONS,menu_4,Q-CONVERSIONS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:16:51,2023-02-24T13:16:51,Fluxicon Disco, ingressoPagina, Variant 1, 1, IF_ELSE,menu_4,IF_ELSE
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:18:14,2023-02-24T13:18:14,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:18:41,2023-02-24T13:18:41,Fluxicon Disco, ingressoPagina, Variant 1, 1, FOR,menu_4,FOR
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:20:15,2023-02-24T13:20:15,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FOR,menu_4,Q-FOR
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:20:36,2023-02-24T13:20:36,Fluxicon Disco, ingressoPagina, Variant 1, 1, FUNCTIONS,menu_4,FUNCTIONS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:21:10,2023-02-24T13:21:10,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-FUNCTIONS,menu_4,Q-FUNCTIONS
9qBVtukzbZv4Q0dDayFZBoecaRSVmS0XNitn0hGs0QtUYYDwH1ejqlsIUrnCOdSIPxiw92qTHjDZZWGUVALHrUNeG46LA2d81ivcvsMyGj06lrfkPNxWwO2dRVybq3ns9H28RFRjWzLf55UuSOAiTA,2023-02-24T13:21:39,2023-02-24T13:21:39,Fluxicon Disco, ingressoPagina, Variant 1, 1, SURVEY,menu_4,SURVEY
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:13,2023-02-24T13:11:13,Fluxicon Disco, ingressoPagina, Variant 1, 1, INTRO,menu_1,INTRO
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:18,2023-02-24T13:11:18,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-INTRO,menu_1,Q-INTRO
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:26,2023-02-24T13:11:26,Fluxicon Disco, ingressoPagina, Variant 1, 1, 1st_PROG,menu_1,1st_PROG
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:30,2023-02-24T13:11:30,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-1st_PROG,menu_1,Q-1st_PROG
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:39,2023-02-24T13:11:39,Fluxicon Disco, ingressoPagina, Variant 1, 1, VARS,menu_1,VARS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:44,2023-02-24T13:11:44,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-VARS,menu_1,Q-VARS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:11:59,2023-02-24T13:11:59,Fluxicon Disco, ingressoPagina, Variant 1, 1, LISTS,menu_4,LISTS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:12:32,2023-02-24T13:12:32,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-LISTS,menu_4,Q-LISTS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:13:09,2023-02-24T13:13:09,Fluxicon Disco, ingressoPagina, Variant 1, 1, DICTIONARIES,menu_4,DICTIONARIES
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:13:23,2023-02-24T13:13:23,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DICTIONARIES,menu_4,Q-DICTIONARIES
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:13:52,2023-02-24T13:13:52,Fluxicon Disco, ingressoPagina, Variant 1, 1, DATA_TYPES,menu_4,DATA_TYPES
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:14:01,2023-02-24T13:14:01,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-DATA_TYPES,menu_4,Q-DATA_TYPES
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:14:15,2023-02-24T13:14:15,Fluxicon Disco, ingressoPagina, Variant 1, 1, CONVERSIONS,menu_4,CONVERSIONS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:14:20,2023-02-24T13:14:20,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-CONVERSIONS,menu_4,Q-CONVERSIONS
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:14:52,2023-02-24T13:14:52,Fluxicon Disco, ingressoPagina, Variant 1, 1, IF_ELSE,menu_4,IF_ELSE
oqPOYIfvtxzxsi5ciPUU3ceXilIxGmVlbqczAOVl9o1XRLN83XSQMRUxqeHBJaSYyy8jlZoP7Hbb1dN4XWbpLIAzY4p7soayAwsN6RMMnY1zYf3rve4lWF9MLZxpJMY5xDIgwbXtsEZDpeIm7OjzqC,2023-02-24T13:14:58,2023-02-24T13:14:58,Fluxicon Disco, ingressoPagina, Variant 1, 1, Q-IF_ELSE,menu_4,Q-IF_ELSE
