case_id,start_time,end_time,creator,variant,variant_index,Activity,event,eventPara,menu,pageTitle
MToKOclnePHTmkfMICE4Bsgw2krnbnqZWDLyhpbdq94EwrxKsJm6aHZwz7cWRU98un1u5GpOaC2IOKWAqNJcr33k4A65IrybBDOPMdQihXAtNnqWj3QyArp5vQ3l9vBmXqDHVwdc65LbqHMVNdnCmq,2023-02-24T13:16:14,2023-02-24T13:16:14,Fluxicon Disco, Variant 1, 1, FUNCTIONS-Q_PageEnter-00,PageEnter,FUNCTIONS-Q_PageEnter-00,menu_4,FUNCTIONS-Q
MToKOclnePHTmkfMICE4Bsgw2krnbnqZWDLyhpbdq94EwrxKsJm6aHZwz7cWRU98un1u5GpOaC2IOKWAqNJcr33k4A65IrybBDOPMdQihXAtNnqWj3QyArp5vQ3l9vBmXqDHVwdc65LbqHMVNdnCmq,2023-02-24T13:16:23,2023-02-24T13:16:23,Fluxicon Disco, Variant 1, 1, SURVEY_PageEnter-00,PageEnter,SURVEY_PageEnter-00,menu_4,SURVEY
MToKOclnePHTmkfMICE4Bsgw2krnbnqZWDLyhpbdq94EwrxKsJm6aHZwz7cWRU98un1u5GpOaC2IOKWAqNJcr33k4A65IrybBDOPMdQihXAtNnqWj3QyArp5vQ3l9vBmXqDHVwdc65LbqHMVNdnCmq,2023-02-24T13:19:33,2023-02-24T13:19:33,Fluxicon Disco, Variant 1, 1, SURVEY_PageExit-00,PageExit,SURVEY_PageExit-00,menu_4,SURVEY
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:00:27,2023-02-24T13:00:27,Fluxicon Disco, Variant 37, 37, INTRO_PageEnter-00,PageEnter,INTRO_PageEnter-00,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:00:35,2023-02-24T13:00:35,Fluxicon Disco, Variant 37, 37, INTRO_mouseover-01,mouseover,INTRO_mouseover-01,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:00:35,2023-02-24T13:00:35,Fluxicon Disco, Variant 37, 37, INTRO_mouseenter-01,mouseenter,INTRO_mouseenter-01,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:00:35,2023-02-24T13:00:35,Fluxicon Disco, Variant 37, 37, INTRO_mouseout-01,mouseout,INTRO_mouseout-01,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:03,2023-02-24T13:03:03,Fluxicon Disco, Variant 37, 37, INTRO_mouseover-02,mouseover,INTRO_mouseover-02,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:03,2023-02-24T13:03:03,Fluxicon Disco, Variant 37, 37, INTRO_mouseenter-02,mouseenter,INTRO_mouseenter-02,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:03,2023-02-24T13:03:03,Fluxicon Disco, Variant 37, 37, INTRO_mouseout-02,mouseout,INTRO_mouseout-02,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:16,2023-02-24T13:03:16,Fluxicon Disco, Variant 37, 37, INTRO_mouseover-03,mouseover,INTRO_mouseover-03,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:16,2023-02-24T13:03:16,Fluxicon Disco, Variant 37, 37, INTRO_mouseenter-03,mouseenter,INTRO_mouseenter-03,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:17,2023-02-24T13:03:17,Fluxicon Disco, Variant 37, 37, INTRO_mouseout-03,mouseout,INTRO_mouseout-03,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:40,2023-02-24T13:03:40,Fluxicon Disco, Variant 37, 37, INTRO_click-03,click,INTRO_click-03,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:45,2023-02-24T13:03:45,Fluxicon Disco, Variant 37, 37, INTRO_mouseover-04,mouseover,INTRO_mouseover-04,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:45,2023-02-24T13:03:45,Fluxicon Disco, Variant 37, 37, INTRO_mouseenter-04,mouseenter,INTRO_mouseenter-04,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:46,2023-02-24T13:03:46,Fluxicon Disco, Variant 37, 37, INTRO_mouseout-04,mouseout,INTRO_mouseout-04,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:47,2023-02-24T13:03:47,Fluxicon Disco, Variant 37, 37, INTRO_PageExit-00,PageExit,INTRO_PageExit-00,menu_1,INTRO
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:03:48,2023-02-24T13:03:48,Fluxicon Disco, Variant 37, 37, INTRO-Q_PageEnter-00,PageEnter,INTRO-Q_PageEnter-00,menu_1,INTRO-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:02,2023-02-24T13:04:02,Fluxicon Disco, Variant 37, 37, INTRO-Q_PageExit-00,PageExit,INTRO-Q_PageExit-00,menu_1,INTRO-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:03,2023-02-24T13:04:03,Fluxicon Disco, Variant 37, 37, 1st_PROG_PageEnter-00,PageEnter,1st_PROG_PageEnter-00,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:09,2023-02-24T13:04:09,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseover-01,mouseover,1st_PROG_mouseover-01,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:09,2023-02-24T13:04:09,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseenter-01,mouseenter,1st_PROG_mouseenter-01,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:09,2023-02-24T13:04:09,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseout-01,mouseout,1st_PROG_mouseout-01,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:35,2023-02-24T13:04:35,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseenter-02,mouseenter,1st_PROG_mouseenter-02,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:35,2023-02-24T13:04:35,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseover-02,mouseover,1st_PROG_mouseover-02,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:38,2023-02-24T13:04:38,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseout-02,mouseout,1st_PROG_mouseout-02,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:42,2023-02-24T13:04:42,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseenter-03,mouseenter,1st_PROG_mouseenter-03,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:42,2023-02-24T13:04:42,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseover-03,mouseover,1st_PROG_mouseover-03,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:04:43,2023-02-24T13:04:43,Fluxicon Disco, Variant 37, 37, 1st_PROG_mouseout-03,mouseout,1st_PROG_mouseout-03,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:34,2023-02-24T13:05:34,Fluxicon Disco, Variant 37, 37, 1st_PROG_PageExit-00,PageExit,1st_PROG_PageExit-00,menu_1,1st_PROG
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:35,2023-02-24T13:05:35,Fluxicon Disco, Variant 37, 37, 1st_PROG-Q_PageEnter-00,PageEnter,1st_PROG-Q_PageEnter-00,menu_1,1st_PROG-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:54,2023-02-24T13:05:54,Fluxicon Disco, Variant 37, 37, 1st_PROG-Q_PageExit-00,PageExit,1st_PROG-Q_PageExit-00,menu_1,1st_PROG-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:54,2023-02-24T13:05:54,Fluxicon Disco, Variant 37, 37, VARS_PageEnter-00,PageEnter,VARS_PageEnter-00,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:56,2023-02-24T13:05:56,Fluxicon Disco, Variant 37, 37, VARS_mouseover-01,mouseover,VARS_mouseover-01,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:56,2023-02-24T13:05:56,Fluxicon Disco, Variant 37, 37, VARS_mouseenter-01,mouseenter,VARS_mouseenter-01,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:05:58,2023-02-24T13:05:58,Fluxicon Disco, Variant 37, 37, VARS_mouseout-01,mouseout,VARS_mouseout-01,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:15,2023-02-24T13:06:15,Fluxicon Disco, Variant 37, 37, VARS_mouseenter-02,mouseenter,VARS_mouseenter-02,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:15,2023-02-24T13:06:15,Fluxicon Disco, Variant 37, 37, VARS_mouseover-02,mouseover,VARS_mouseover-02,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:25,2023-02-24T13:06:25,Fluxicon Disco, Variant 37, 37, VARS_mouseout-02,mouseout,VARS_mouseout-02,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:29,2023-02-24T13:06:29,Fluxicon Disco, Variant 37, 37, VARS_mouseover-03,mouseover,VARS_mouseover-03,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:29,2023-02-24T13:06:29,Fluxicon Disco, Variant 37, 37, VARS_mouseenter-03,mouseenter,VARS_mouseenter-03,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:31,2023-02-24T13:06:31,Fluxicon Disco, Variant 37, 37, VARS_mouseout-03,mouseout,VARS_mouseout-03,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:32,2023-02-24T13:06:32,Fluxicon Disco, Variant 37, 37, VARS_mouseover-04,mouseover,VARS_mouseover-04,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:32,2023-02-24T13:06:32,Fluxicon Disco, Variant 37, 37, VARS_mouseenter-04,mouseenter,VARS_mouseenter-04,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:32,2023-02-24T13:06:32,Fluxicon Disco, Variant 37, 37, VARS_mouseout-04,mouseout,VARS_mouseout-04,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:41,2023-02-24T13:06:41,Fluxicon Disco, Variant 37, 37, VARS_PageExit-00,PageExit,VARS_PageExit-00,menu_1,VARS
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:06:41,2023-02-24T13:06:41,Fluxicon Disco, Variant 37, 37, VARS-Q_PageEnter-00,PageEnter,VARS-Q_PageEnter-00,menu_1,VARS-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:08,2023-02-24T13:10:08,Fluxicon Disco, Variant 37, 37, VARS-Q_PageExit-00,PageExit,VARS-Q_PageExit-00,menu_1,VARS-Q
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:42,2023-02-24T13:10:42,Fluxicon Disco, Variant 37, 37, IF_ELSE_PageEnter-00,PageEnter,IF_ELSE_PageEnter-00,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:44,2023-02-24T13:10:44,Fluxicon Disco, Variant 37, 37, IF_ELSE_PageEnter-00,PageEnter,IF_ELSE_PageEnter-00,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:46,2023-02-24T13:10:46,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseover-01,mouseover,IF_ELSE_mouseover-01,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:46,2023-02-24T13:10:46,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseenter-01,mouseenter,IF_ELSE_mouseenter-01,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:46,2023-02-24T13:10:46,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseout-01,mouseout,IF_ELSE_mouseout-01,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:10:50,2023-02-24T13:10:50,Fluxicon Disco, Variant 37, 37, IF_ELSE_click-01,click,IF_ELSE_click-01,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:12:24,2023-02-24T13:12:24,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseenter-02,mouseenter,IF_ELSE_mouseenter-02,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:12:24,2023-02-24T13:12:24,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseover-02,mouseover,IF_ELSE_mouseover-02,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:12:50,2023-02-24T13:12:50,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseout-02,mouseout,IF_ELSE_mouseout-02,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:13:05,2023-02-24T13:13:05,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseenter-03,mouseenter,IF_ELSE_mouseenter-03,menu_3,IF_ELSE
N8odI3VMNf0I2EkhC7LJL5vNxEdvgavkgFKT0mg12qAUnghub5zw7IMaJcBRXcOAIw1oUenYCCyMf3L1mv1nLoFVAyzrBBC98BIAEBHe5TFNrvV2Q7XehlZZ3tBRfDbwVXOkCnqSn6KmghS5vptj5R,2023-02-24T13:13:05,2023-02-24T13:13:05,Fluxicon Disco, Variant 37, 37, IF_ELSE_mouseover-03,mouseover,IF_ELSE_mouseover-03,menu_3,IF_ELSE
